sentimento,empresa,tempo_reclamacao,status,titulo,seguro,sinistro,prestamista,carro,cancelamento,protecao,atendimento,rembolso
Negativo,Zurich Brasil Seguros,12,Resolvido,Garantia não prestada,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,28,Resolvido,"Acionei assistencia 24hs para um serviço e preciso do comprovante, que a Zurick nao me envia e fica jogando para o prestador de serviço que tb nao resolve.",false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,4,Resolvido,Seguro Auto Zurich Seguros,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,35,Resolvido,[Editado pelo Reclame Aqui]/furto,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,3,Não resolvido,Seguro conta paga 02,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,26,Resolvido,Pior Seguradora de todos os tempos!,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,11,Resolvido,SEGURO ENGANOSO,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,10,Não resolvido,Sinistro não resolvido 2131151,false,true,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,16,Não resolvido,Enganado pela Zuric seguros,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,8,Não resolvido,PARECER ANÁLISE DE SEGURO,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,36,Resolvido,Incluiram um seguro no financiamento sem eu pedir!!,true,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,8,Resolvido,Meu aspirador assegurado não foi ressarcido,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,14,Resolvido,NÃO DEIXAM EU CANCELAR O SEGURO!!!,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,9,Resolvido,Reembolso não entregue,false,false,false,false,false,false,false,true
Positivo,Zurich Brasil Seguros,1,Resolvido,Reembolso,false,false,false,false,false,false,false,true
Positivo,Zurich Brasil Seguros,14,Resolvido,Problemas em emissão de apólice,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,5,Resolvido,Até hoje a documentação está pendente?,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,7,Resolvido,GARANTIA ESTENDIDA,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,6,Resolvido,Não localizo minha garantia estendida,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,5,Resolvido,Péssimo atendimento assistência 24 horas,false,false,false,false,false,false,true,false
Positivo,Zurich Brasil Seguros,25,Resolvido,Desistência ou cancelamento de seguro,true,false,false,false,true,false,false,false
Positivo,Zurich Brasil Seguros,36,Resolvido,DESCASO ELETROLUX - EFETUAR TROCA DO PRODUTO URGENTE,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,31,Resolvido,Há 2 meses esperando pagamento de indenização de perda total de veículo,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,9,Resolvido,SEM SOLUÇÃO!.SEM CARRO!,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,11,Resolvido,Desrespeito ao consumidor,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,8,Resolvido,Problema Intermitente no Equipamento com Garantia Extendia,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,8,Resolvido,Seguro conta paga,true,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,10,Resolvido,Continuo com problemas no trato com a Zurich sobre sinistro e franquia,false,true,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,30,Resolvido,Atraso no reparo,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,7,Resolvido,Zurich Minas Brasil e o [Editado pelo Reclame Aqui] da garantia extendida.,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,16,Resolvido,Seguro bolsa protegida sem resposta,true,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,7,Resolvido,Apólice Cancelada sem consentimento,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,3,Resolvido,Garantia estendida,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,6,Resolvido,Venda de garantia extendida da Zurich,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,20,Resolvido,Sem solução para o sinistro do seguro da geladeira Electrolux comprada nas casas Bahia,true,true,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,38,Resolvido,Descaso e desrespeito,false,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,19,Resolvido,Falta de compromisso da assistência técnica da empresa Zurich seguros,true,false,false,false,false,false,false,false
Positivo,Zurich Brasil Seguros,5,Resolvido,Seguradora,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,4,Não resolvido,Não cobriu colisão,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,3,Não resolvido,negativa de cobertura indevida,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Não resolvido,Decepcionado muito !!!,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,1,Não resolvido,Tokio marine recusou pagamento,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,18,Não resolvido,Péssimo atendimento e falta de guincho!,false,false,false,false,false,false,true,false
Negativo,Tokio Marine Seguradora,13,Não resolvido,Não contrate Tokio Marine - Não tem Prestador - Guincho demora mais de 3 horas,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,73,Não resolvido,TOKIO MARINE falida!,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,48,Não resolvido,Seguro cancelado por falha na vistoria,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,12,Não resolvido,"Atraso da seguradora para vistoria, para entrega de peças, pra tudo",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,23,Não resolvido,[Editado pelo Reclame Aqui] DA SEGURADORA,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,13,Não resolvido,Seguro não compareceu ao local para prestar socorro ao veículo,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,15,Resolvido,SEM ATENDIMENTO,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,9,Não resolvido,Seguro de farois e lanternas,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,24,Não resolvido,Reembolso,false,false,false,false,false,false,false,true
Negativo,Tokio Marine Seguradora,9,Resolvido,Conserto que NUNCA é aprovado,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,18,Resolvido,A empresa é boa até que vc acione o serviço.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,9,Não resolvido,Não debitaram a parcela do seguro no meu cartão,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,5,Resolvido,Reclamação Processo Sinistro 3495620,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,27,Resolvido,Demora na aprovação de complemento de processo de sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,12,Não resolvido,Não recomendo a TOKIO MARINE: Assistência Auto péssima,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,10,Não resolvido,Sem cobertura_teto panorâmico_Peugeot 308,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,7,Não resolvido,Divergência de informações influência no andamento do sinistro gerando danos,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,1,Não resolvido,Burocracia no sinistro de veículo,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,39,Não resolvido,Forçaram o reparo no veiculo e demora por falta de peças,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,5,Não resolvido,Ineficiência de todos os serviços,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,9,Não resolvido,"Acidente causado por assegurado, demora para reparo!",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,19,Não resolvido,Não querem trocar para-choque avariado,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,30,Não resolvido,Sinistro com mais de 40 dias sem resolução,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,16,Não resolvido,Assistencia 24 ineficiente.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,35,Resolvido,Perito Nunca Comparece À Concessionária Para Avaliação Do Sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,15,Não resolvido,Mais de 30 minutos após ligar na assistência 24 hrs nem sequer começaram a procurar prestadores,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,11,Não resolvido,Quando precisei não fui atendido,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,23,Não resolvido,Exigência de rastreador,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,2,Não resolvido,Ocorreu o sinistro e não pagaram o seguro!!!,true,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Resolvido,"Não atendem na hora de emergência, autoriza pedir particular e não reembolsam",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,15,Não resolvido,Sinistro Recusado após Semanas do Carro Parado na Oficina,false,true,false,true,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Não resolvido,NEGARAM A SUBSTITUIÇÃO DO RETROVISOR MESMO TEMDO COBERTURA COMPLETA,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,11,Não resolvido,Lucros cessantes,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,9,Não resolvido,Vão me reembolsar sobre um valor errado e muito depois do prazo.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Resolvido,SEGURADORA SE RECUSA PAGAR LUCRO CESSANTE,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,14,Não resolvido,Cobrança indevida do sinistro do meu carro,false,true,false,true,false,false,false,false
Negativo,Tokio Marine Seguradora,41,Resolvido,Seguradora emite demonstrativo dizendo que pagou o valor do sinistro e não recebi 1 real,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,2,Não resolvido,Empresa não resolve o problema,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,58,Resolvido,Seguradora não responde aviso de sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,10,Não resolvido,Endosso na tokio marine não é levado a sério pela própria CIA,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Não resolvido,Um lixo de seguradora.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,13,Não resolvido,Bom dia! Foi agendado dois reboques para meu veículo e não me atenderam.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,15,Não resolvido,Demora pra fornecer peças,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,5,Não resolvido,Recusa troca de vidro vigia,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,22,Não resolvido,Sem retorno do meu sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Não resolvido,Isenção de franquia.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,13,Não resolvido,Seguro cancelado Tokio Marine,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,2,Não resolvido,Indenização Total Recusada,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,4,Não resolvido,Cartao alimentação nao entregue,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,22,Não resolvido,Espera para aprovação de sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Resolvido,"Clientes da Tokio LEIAM, assim vocês podem mudar de seguradora logo",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,15,Não resolvido,Guincho,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,13,Não resolvido,Não contrate a seguradora Tóquio Marine,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,7,Não resolvido,Negativa de cobertura de sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,35,Não resolvido,PAGO O SEGURO PARA PROTEGER MEU PATRIMÔNIO E O PRESTADOR SE SERVIÇO DANIFICA O VEÍCULO,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,3,Não resolvido,Absurdo,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Não resolvido,Renovação [Editado pelo Reclame Aqui],false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,14,Não resolvido,Recusa indevida ao pagamento de sinitro,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,19,Não resolvido,Tokio Marine recusou fornecer guincho para o meu carro,false,false,false,true,false,false,false,false
Negativo,Tokio Marine Seguradora,11,Não resolvido,Irresponsabilidade.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,9,Não resolvido,Péssimo atendimento,false,false,false,false,false,false,true,false
Negativo,Tokio Marine Seguradora,10,Não resolvido,Demora para acionar reboque,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,3,Não resolvido,Manter o Valor da Apólice NOVA Mudando de Corretora,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,7,Não resolvido,sinistro com calculo abusivo,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,35,Não resolvido,A Tokio negou um sinistro de seguro residencial.,true,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,33,Não resolvido,Tecnico enviado pela Tokio Marine queimou minha geladeira e não consigo resolver o problema.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,7,Não resolvido,Negaram o seguro agindo de[Editado pelo Reclame Aqui],true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Não resolvido,Seguradora não cobre o produto contratado: total descaso com o cliente,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,10,Não resolvido,Nao cumpre com o contrato,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,59,Não resolvido,Demora no processo de indenização,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,13,Resolvido,Demora na indenização,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,19,Não resolvido,Negativa de indenizacao,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,6,Não resolvido,Seguro residencial Tokio Marine- Melhor não ter,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Não resolvido,"Tokio Marine Seguradora, não quer efetuar ressarcimento",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,29,Não resolvido,Não consigo orientação para reembolso,false,false,false,false,false,false,false,true
Negativo,Tokio Marine Seguradora,43,Não resolvido,Sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,24,Não resolvido,Desconto indevido de sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,41,Não resolvido,Veículo considerado perda total porém seguradora está demorando pra pagar o valor.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Resolvido,VISTORIA DE VEÍCULO PRÉ-AGENDADA E NÃO CUMPRIDA - VEÍCULO SEM COBERTURA,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,12,Não resolvido,Sinistro sem resposta,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,40,Resolvido,Vistoria aprovada e seguradora não libera as peças para o conserto do carro,false,false,false,true,false,false,false,false
Negativo,Tokio Marine Seguradora,41,Não resolvido,SEGURADORA MENTE PARA NÃO PAGAR SINISTRO,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,66,Não resolvido,"SEGURADORA CRIA REGRAS QUE NÃO CONSTAM NA APÓLICE E DEIXA O CLIENTE ESPERANDO POR GUINCHO POR 12HORAS, SENDO QUE O CLIENTE TEM DIREITO A GUINCHO CONFORME ESTABELECIDO EM APÓLICE, SEGURADORA PROCURA SOLUÇÃO ECONÔMICA PARA ELES, NÃO RESPEITANDO O DIREITO DE",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Não resolvido,FALTA DE COMPROMISSO COM O CONSUMIDOR,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,12,Não resolvido,"Demora para resolução de sinistro , encaminhamento do carro para outra oficina sem avisar o segurado",false,true,false,true,false,false,false,false
Negativo,Tokio Marine Seguradora,5,Não resolvido,Enrolação analise de sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,50,Resolvido,conserto do carro parado na oficina porque a seguradora não enviou as peças,false,false,false,true,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Não resolvido,Péssima experiência ao tentar pagar,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,16,Não resolvido,ATENDENDETE CALL CENTER INDECISO,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,18,Resolvido,Tempo longo para liberaçao de reparo apos sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,17,Não resolvido,Serviço que não resolve terceiros,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,4,Resolvido,Sinistro de Veículo - vistoria autoriza há mais de um mês com fornecimento de peças pela seguradora não entregue,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,12,Não resolvido,Péssimo atendimento serviço 24 horas de Guincho - Recusa de retornar o veiculo para minha casa,false,false,false,false,false,false,true,false
Negativo,Tokio Marine Seguradora,12,Resolvido,Falta de Reembolso de guincho e falta de retorno sobre o processo de reembolso.,false,false,false,false,false,false,false,true
Negativo,Tokio Marine Seguradora,7,Não resolvido,não pagamento de indenização e sem contato,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,86,Resolvido,Nao estão dando atenção pq devo ser terceiro!,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,34,Resolvido,Descaso com consumidor - falta de informação - falta de retorno,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,40,Não resolvido,3 horas para receber um atendimento,false,false,false,false,false,false,true,false
Negativo,Tokio Marine Seguradora,51,Resolvido,Telefone 0800 não atendem,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,18,Não resolvido,TOKIO MARINE X SOMPO SEGURO!S,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,8,Resolvido,Tokio marine enrolando para liberar reparos,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,43,Resolvido,CONTA DE ENERGIA DE SHOPPING,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,18,Resolvido,Não Consigo Receber Reembolso de Guincho (aprovado pela própria Seguradora),false,false,false,false,false,false,false,true
Negativo,Tokio Marine Seguradora,39,Resolvido,Sehuradora tokio marine.,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,19,Não resolvido,Quebra de contrato unilateral,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,10,Não resolvido,Impossibilidade de falar com a segurada,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,22,Resolvido,Tokio Marine presta um péssimo serviço e não cumpre com o combinado,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,10,Resolvido,Descaso,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,24,Resolvido,Linha Branca Assistência,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,9,Resolvido,Demora análise e resposta sinistro,false,true,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,24,Resolvido,Classe de bônus zerada ao muda modalidade de seguro,true,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,13,Resolvido,PRESTADOR RUIM,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,20,Resolvido,Problemas para ressarcimento do valor cobrado indevidamente,false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,10,Resolvido,"Prejuízo, desgaste e transtorno",false,false,false,false,false,false,false,false
Negativo,Tokio Marine Seguradora,28,Resolvido,Pagamento de seguro pela tabela FIPE,true,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,23,Resolvido,Falta de flexibilidade em negociação de dívida,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,51,Resolvido,Reparo do veículo mal feito na oficina credenciada,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,2,Resolvido,INDENIZAÇÃO não recebida!,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,11,Resolvido,Tokio Marine indenizou titular causador e não indeniza terceiros,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,22,Resolvido,"ainda sem solução, aguardando contato da empresa, muito demorado",false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,12,Resolvido,Incompetência,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,13,Resolvido,NÃO TEM SUPORTE,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,45,Resolvido,VALOR DO LUCRO CESSANTE RIDICULO!!,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,49,Resolvido,Cancelamento de Apólice - Demora no Encerramento de Sinistro,false,true,false,false,true,false,false,false
Positivo,Tokio Marine Seguradora,57,Resolvido,Demora pra autorizar reparo no veículo,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,13,Resolvido,Prestador de serviços nao resolveu problema,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,18,Resolvido,Vistoria,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,17,Resolvido,Atendimento,false,false,false,false,false,false,true,false
Positivo,Tokio Marine Seguradora,0,Resolvido,Descaso com cliente,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,34,Resolvido,Negativam sei nome sem aviso e sem oportunidade de negociação,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,11,Resolvido,Seguradora Tokio Marine enrola no pedido de documentos para enrolar para pagar sinistro,false,true,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,8,Resolvido,Autorização de troca de oficina,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,15,Resolvido,"SINISTRO 3461798 , REFERENTE AO PAGAMENTO",false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,19,Resolvido,Empresa não entra em contato com proprietário do veículo terceiro envolvido em colisão com segurado da empresa,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,7,Resolvido,SEGURO CANCELADO,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,15,Resolvido,Descaso ressarcimento sinistro 3336226,false,true,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,37,Resolvido,"Tokio Marine e GM, cliente a quase 3 meses sem solução.",false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,41,Resolvido,Analise Incorreta do sinistro impactando diretamente no pagamento da Indenização.,false,true,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,14,Resolvido,Demora para as peças,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,9,Resolvido,Falta de atendimento/ assistência ao segurado,false,false,false,false,false,false,true,false
Positivo,Tokio Marine Seguradora,16,Resolvido,Não resolvem o problema de sinistro,false,true,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,18,Resolvido,contato,false,false,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,20,Resolvido,Sinistro tokio marine,false,true,false,false,false,false,false,false
Positivo,Tokio Marine Seguradora,18,Resolvido,Fui envolvido no acidente pela cliente deles,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",88,Não resolvido,Carro Reserva,false,false,false,true,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",14,Não resolvido,Sou terceiro em um acidente e eles não resolvem,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",14,Não resolvido,Reembolso,false,false,false,false,false,false,false,true
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",9,Não resolvido,Consulta a Score Indevida,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",49,Não resolvido,CANCELAMENTO UNILATERAL DE SEGURO VEICULAR,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",17,Não resolvido,"NÃO RECOMENDO Burocracia, demora, ausência de serviços e Erros em Idenização Seguro Auto",true,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",79,Não resolvido,Falta de retorno da empresa,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",20,Não resolvido,Empresa não pode substitur forma de cobrança,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",7,Resolvido,Péssimo atendimento,false,false,false,false,false,false,true,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",22,Não resolvido,MAIS DE 3 MESES E NADA!,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",48,Não resolvido,ATENDIMENTO NEGADO PELA ALLIANZ,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",39,Resolvido,Falta de pagamento de comissões ao corretor.,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",24,Não resolvido,não quitacao de Ipva apos pagamento de sinistro,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",13,Não resolvido,Apólice de frota cancelada,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",13,Resolvido,DESCASO,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",39,Não resolvido,"Boletos em dia, contrato cancelado",false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",25,Não resolvido,ALLIANZ SEGUROS NEGA A ENTREGA DO CARRO RESERVA,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",3,Não resolvido,Pior seguradora ALLIANZ!,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",21,Não resolvido,Recusa de Pagamento de Sinistro como Terceiro,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",44,Não resolvido,Prazo resolução sinistro,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",15,Não resolvido,Atraso na documentação,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",34,Resolvido,ALLIANZ NÃO ACEITOU MEU PAGAMENTO,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",28,Não resolvido,Sem nenhuma informação do Sinistro - 264119765,false,true,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",48,Não resolvido,Negaram o taxi pra recuperar o veículo na oficina.,false,false,false,false,false,false,false,false
Negativo,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",42,Não resolvido,Quando precisamos não temos o que contratamos,false,false,false,false,false,false,false,false
